step,LV-hyper-dynamic-windkessel-000149 - wk/Q_Ao
4536000,136.7753720924014
4538000,136.0236516714508
4540000,135.2732810920543
4542000,134.5387826191313
4544000,133.7957197624817
4546000,133.0603138222486
4548000,132.3187638640277
4550000,131.5801176495413
4552000,130.8527519069713
4554000,130.1261144716293
4556000,129.4103259730406
4558000,128.6840180686255
4560000,127.9656307140442
4562000,127.2466990538135
4564000,126.5197364180537
4566000,125.8154425180535
4568000,125.1021158896037
4570000,124.3942961918876
4572000,123.6911390802931
4574000,122.9787646783009
4576000,122.2828726786318
4578000,121.5860265777025
4580000,120.8908266450237
4582000,120.1990981898504
4584000,119.5087875536771
4586000,118.8196486127424
4588000,118.131859136561
4590000,117.452304074277
4592000,116.7663679408193
4594000,116.0830683319602
4596000,115.4071475395568
4598000,114.725620511642
4600000,114.0514710343865
4602000,113.3732031012258
4604000,112.69825110098
4606000,112.0324809564011
4608000,111.3575118471388
4610000,110.6913944137133
4612000,110.0243020933789
4614000,109.3560862499032
4616000,108.7021729748017
4618000,108.0502942990691
4620000,107.3953696370467
4622000,106.7391248609084
4624000,106.0913275777153
4626000,105.4427141891878
4628000,104.8036881842052
4630000,104.1657355672854
4632000,103.5192842387644
4634000,102.8774770801277
4636000,102.2325422970027
4638000,101.5980676567096
4640000,100.9692473677504
4642000,100.3336816471645
4644000,99.70170586097282
4646000,99.0652327273267
4648000,98.43042891816367
4650000,97.80421458316368
4652000,97.18080514119265
4654000,96.55506178194884
4656000,95.93112706518525
4658000,95.31023932694893
4660000,94.6924111404357
4662000,94.07718707262092
4664000,93.46450098700387
4666000,92.85198229804337
4668000,92.24117378163754
4670000,91.63441550903428
4672000,91.02469848283334
4674000,90.41830252858318
4676000,89.81727081163626
4678000,89.21332084764089
4680000,88.61294727914526
4682000,88.0168585604224
4684000,87.41597310123694
4686000,86.81302996855322
4688000,86.21737012152408
4690000,85.62498050206813
4692000,85.03294879236734
4694000,84.43865518831473
4696000,83.84396264183636
4698000,83.25403411902244
4700000,82.66294846468014
4702000,82.07888890556347
4704000,81.49859698793449
4706000,80.91606774204507
4708000,80.33436141825945
4710000,79.75510467080227
4712000,79.17994770846093
4714000,78.60507032408037
4716000,78.03146473861489
4718000,77.45943332281513
4720000,76.88678596753817
4722000,76.3151472247614
4724000,75.74678532517254
4726000,75.17632018359421
4728000,74.60778817101499
4730000,74.04320152318178
4732000,73.47531199751955
4734000,72.91113865893095
4736000,72.3476463897299
4738000,71.78217711047097
4740000,71.2213246166371
4742000,70.6638693459638
4744000,70.1046553793816
4746000,69.55100550360527
4748000,68.99578077053548
4750000,68.43739007727834
4752000,67.89160712582287
4754000,67.34353015694694
4756000,66.79335960587451
4758000,66.24663962206512
4760000,65.69739106904393
4762000,65.15480014932962
4764000,64.61497714347786
4766000,64.07398594966196
4768000,63.52959862276464
4770000,62.97785823981883
4772000,62.43046657047557
4774000,61.89006623234405
4776000,61.34737459866813
4778000,60.80409308594881
4780000,60.26360814683329
4782000,59.72516874432898
4784000,59.1883017269268
4786000,58.65389366196183
4788000,58.11947170581533
4790000,57.58386543103455
4792000,57.05521151945447
4794000,56.53062860929481
4796000,56.00489174540257
4798000,55.48325425507983
4800000,54.95866455223819
4802000,54.43295731581088
4804000,53.91552453289705
4806000,53.3971212665918
4808000,52.87451378478636
4810000,52.35135177027672
4812000,51.82424517819584
4814000,51.30195438717067
4816000,50.78461859461925
4818000,50.26288188297201
4820000,49.74116052739674
4822000,49.21891248471866
4824000,48.69828943089516
4826000,48.18502936085878
4828000,47.67556250673266
4830000,47.16467657424062
4832000,46.65504596744086
4834000,46.14201643011739
4836000,45.63109086426209
4838000,45.1268036099961
4840000,44.61673765696617
4842000,44.11099632015691
4844000,43.60318784641493
4846000,43.09210298423238
4848000,42.58376503770478
4850000,42.07148809445727
4852000,41.566632119725
4854000,41.06050449554033
4856000,40.55461357907575
4858000,40.0550236760111
4860000,39.54651114440821
4862000,39.04285410033737
4864000,38.54676717001126
4866000,38.04785240909325
4868000,37.55773425229592
4870000,37.06122664237199
4872000,36.55791721520529
4874000,36.06349710814527
4876000,35.56770493407413
4878000,35.07797963685277
4880000,34.58405367879891
4882000,34.08083250164395
4884000,33.58246800932108
4886000,33.08290803406777
4888000,32.59057495728968
4890000,32.10205413328282
4892000,31.60669219816725
4894000,31.10761372212778
4896000,30.61199309566831
4898000,30.11962879195806
4900000,29.6334469261339
4902000,29.15148079679852
4904000,28.66319487573321
4906000,28.17534320485038
4908000,27.68901007385693
4910000,27.20347123879918
4914000,26.23433277946674
4916000,25.75001877257677
4918000,25.26413709741604
4920000,24.77619821952715
4922000,24.28509471528173
4924000,23.79425782109479
4926000,23.30712646056554
4928000,22.82441557202475
4930000,22.33889842436554
4932000,21.85276429209182
4934000,21.36373686727921
4936000,20.87756811164354
4938000,20.40245818751174
4940000,19.92696661623938
4942000,19.44956833618505
4944000,18.96592115333107
4946000,18.48166504021975
4948000,18.00331801725008
4950000,17.53275885594263
4952000,17.06115335867509
4954000,16.58119898799271
4956000,16.09762012257931
4958000,15.60936772477817
4960000,15.13337640979273
4962000,14.66049662457891
4964000,14.18214384102612
4966000,13.70019610241968
4968000,13.20965488854853
4970000,12.72750571541081
4972000,12.24938122692976
4974000,11.77312638386496
4976000,11.29768744029036
4978000,10.81710746881015
4980000,10.33645097482605
4982000,9.85726925325281
4984000,9.38428725945073
4986000,8.91181004519126
4988000,8.441851017479962
4990000,7.973275618020637
4992000,7.49806048236934
4994000,7.023547798894469
4996000,6.54861142791674
4998000,6.077745496035902
5000000,5.610540652440932
5002000,5.140460140111713
5004000,4.666100464980616
5006000,4.186479039312019
5008000,3.719972637590274
5010000,3.271916660025909
5012000,2.840138746584842
5014000,2.422015527940857
5016000,2.004574426912598
5018000,1.596165447956821
5020000,1.207404760705799
5022000,0.842635055953167
5024000,0.4966882659473981
5026000,0.1544656883822881
5028000,-0.1841753246623057
5030000,-0.5171307691398397
5032000,-0.8306544116010173
5034000,-1.119670731846156
5036000,-1.402814384547924
5038000,-1.682642577094384
5040000,-1.966623849760651
5042000,-2.250064457740564
5044000,-2.520822173543991
5046000,-2.78941197127125
5048000,-3.055105660685342
5050000,-3.329756531336159
5052000,-3.616423657106793
5054000,-3.907805995453373
5056000,-4.203283022334858
5058000,-4.497476427154368
5060000,-4.795535635224724
5062000,-5.099560557120242
5064000,-5.415244237063632
5066000,-5.747187999709524
5068000,-6.081553012187157
5070000,-6.414482373955366
5072000,-6.744035164985007
5074000,-7.075405143801561
5076000,-7.425083278853606
5078000,-7.786542839163246
5080000,-8.149168682720642
5082000,-8.50554496910405
5084000,-8.849749196286893
5086000,-9.198473471698776
5088000,-9.564231341485652
5090000,-9.942223900161196
5092000,-10.31968108321735
5094000,-10.68374683832474
5096000,-11.03606895792808
5098000,-11.39489131716687
5100000,-11.76759172107467
5102000,-12.14388287991142
5104000,-12.51440694900907
5106000,-12.86640977482989
5108000,-13.20751577786439
5110000,-13.55258210619326
5112000,-13.90087113808391
5114000,-14.24894295215751
5116000,-14.58500236086735
5118000,-14.90719705053323
5120000,-15.22293606154079
5122000,-15.53662674755429
5124000,-15.85257004620644
5126000,-16.16916871522989
5128000,-16.48176792453881
5130000,-16.79396091365248
5132000,-17.10258355135608
5134000,-17.40615499048914
5136000,-17.71601811014989
5138000,-18.03125107404213
5140000,-18.35598422228912
5142000,-18.67990681745368
5144000,-18.99127042626958
5146000,-19.2959381102753
5148000,-19.6010343275077
5150000,-19.91694522740062
5152000,-20.24323057966626
5154000,-20.56240608862225
5156000,-20.86669607049174
5158000,-21.16432457267337
5160000,-21.46928253370817
5162000,-21.79474764538725
5164000,-22.13046424248688
5166000,-22.46240334816463
5168000,-22.78649411440625
5170000,-23.10906188348838
5172000,-23.44772613103174
5174000,-23.80337250372122
5176000,-24.16796757490403
5178000,-24.52487651922297
5180000,-24.873560866574
5182000,-25.222254204742
5184000,-25.57286784387713
5186000,-25.93533191621589
5188000,-26.29324205539518
5190000,-26.64561713867641
5192000,-26.99311898510359
5194000,-27.32960744992852
5196000,-27.67415463530654
5198000,-28.01782971125988
5200000,-28.36743754059512
5202000,-28.72326610553699
5204000,-29.068245602204
5206000,-29.41501636822608
5208000,-29.75393848871022
5210000,-30.1007112229712
5212000,-30.46258857160922
5214000,-30.82097301927433
5216000,-31.17680821954849
5218000,-31.51118169096634
5220000,-31.84038990795557
5222000,-32.17909996180879
5224000,-32.52530500226669
5226000,-32.87567777086053
5228000,-33.2067081627585
5230000,-33.52401437780372
5232000,-33.83876495593796
5234000,-34.17138711977685
5236000,-34.519555165033466
5238000,-34.86404365229845
5240000,-35.2019893730926
5242000,-35.52667566562917
5244000,-35.86530572071922
5246000,-36.22219344297406
5248000,-36.58423819032919
5250000,-36.94987612110623
5252000,-37.30120879350096
5254000,-37.64924612923437
5256000,-38.00656019848248
5258000,-38.36687410860407
5260000,-38.73314512542692
5262000,-39.09487188138883
5264000,-39.45079630703674
5266000,-39.8073505825991
5268000,-40.16185126548777
5270000,-40.51728501412555
5272000,-40.8790565171202
5274000,-41.24476706572011
5276000,-41.61220706343727
5278000,-41.9803417167941
5280000,-42.34014535111186
5282000,-42.70195276092181
5284000,-43.07657993166458
5286000,-43.45833471219862
5288000,-43.84390400232974
5290000,-44.21571456308726
5292000,-44.57812618468893
5294000,-44.9446553341204
5296000,-45.32270212141754
5298000,-45.70982847969418
5300000,-46.08791937641854
5302000,-46.44998852125326
5304000,-46.8009731142871
5306000,-47.16147204941734
5308000,-47.53389127486685
5310000,-47.90803560993595
5312000,-48.27386734604033
5314000,-48.62194178734569
5316000,-48.97421926919776
5318000,-49.33684175593811
5320000,-49.70656871552848
5322000,-50.08089669562565
5324000,-50.44380179370478
5326000,-50.80756216944593
5328000,-51.18007032614003
5330000,-51.55511459832951
5332000,-51.93730452692336
5334000,-52.31640807849658
5336000,-52.69624442579612
5338000,-53.08589370180528
5340000,-53.47234118413979
5342000,-53.85595917097419
5344000,-54.23183755787875
5346000,-54.60939301997314
5348000,-54.99282337364519
5350000,-55.37789008464244
5352000,-55.75918204804964
5354000,-56.12424366823632
5356000,-56.4895454558112
5358000,-56.86349859306716
5360000,-57.24891843378543
5362000,-57.63942289263468
5364000,-58.01787076553211
5366000,-58.39416766509231
5368000,-58.77658581844969
5370000,-59.17643024371699
5372000,-59.58865274543257
5374000,-59.99521939695995
5376000,-60.39478018010414
5378000,-60.78938097775932
5380000,-61.19330067907214
5382000,-61.60482998520678
5384000,-62.01180666298711
5386000,-62.41274717694978
5388000,-62.80322500018087
5390000,-63.19464924533946
5392000,-63.59075723953111
5394000,-63.98091832888753
5396000,-64.36859223782676
5398000,-64.7552950084318
5400000,-65.1454650217076
5402000,-65.54266344007686
5404000,-65.9355183812238
5406000,-66.32247823997517
5408000,-66.71204219184546
5410000,-67.10990396040728
5412000,-67.51996623037826
5414000,-67.92991731135345
5416000,-68.32888999756648
5418000,-68.72490033025258
5420000,-69.12822892932269
5422000,-69.54855871690313
5424000,-69.97450472454148
5426000,-70.39175776572648
5428000,-70.80056066488538
5430000,-71.20595486533432
5432000,-71.62534069454551
5434000,-72.05291511379386
5436000,-72.47455985154971
5438000,-72.89253667995155
5440000,-73.2971575060759
5442000,-73.70358614956274
5444000,-74.11706025671094
5446000,-74.52751892763843
5448000,-74.93509509323815
5450000,-75.33690320702391
5452000,-75.74953580974153
5454000,-76.17221870329871
5456000,-76.5942247748086
5458000,-77.01679416111773
5460000,-77.44165471105902
5462000,-77.88060855027368
5464000,-78.3348103610848
5466000,-78.78900020532598
5468000,-79.23239816001626
5470000,-79.66552456327491
5472000,-80.1074033491389
5474000,-80.56117525256923
5476000,-81.01618657441634
5478000,-81.45331963643088
5480000,-81.86219852468923
5482000,-82.2664800580597
5484000,-82.68361340373787
5486000,-83.11960027540977
5488000,-83.55521389663778
5490000,-83.96958872705085
5492000,-84.37758514620697
5494000,-84.79604991606493
5496000,-85.24313648745618
5498000,-85.7124807789944
5500000,-86.17757537415116
5502000,-86.63398371645314
5504000,-87.08653157526669
5506000,-87.54919915833881
5508000,-88.02608568164061
5510000,-88.50171327608791
5512000,-88.9687609573997
5514000,-89.42289812363668
5516000,-89.86941337781218
5518000,-90.30879751957599
5520000,-90.74684547339729
5522000,-91.1856113766163
5528000,-92.53127811884809
5530000,-92.97106712871539
5532000,-93.41296626804052
5534000,-93.87064195191641
5536000,-94.36220968222386
5538000,-94.8673052614879
5540000,-95.35666239052887
5542000,-95.82555630846201
5544000,-96.28668490595516
5546000,-96.771990229918
5548000,-97.2860929193331
5550000,-97.79438170777865
5552000,-98.27068732292332
5554000,-98.71235798168954
5556000,-99.15049708748569
5558000,-99.62043369370122
5560000,-100.1154334309007
5562000,-100.6057164929786
5564000,-101.0689703707612
5566000,-101.5152999639923
5568000,-101.9763429584586
5570000,-102.472562825433
5572000,-102.9919033480198
5574000,-103.5079552940843
5576000,-104.0065700376402
5578000,-104.4941434196289
5580000,-104.9908474733741
5582000,-105.5017949713033
5584000,-106.0214227029377
5586000,-106.5378840259967
5588000,-107.0403534009046
5590000,-107.5323138702444
5592000,-108.0120572303045
5594000,-108.4926226013749
5596000,-108.9851074245729
5598000,-109.494113618176
5600000,-110.0104515251132
5602000,-110.5104893560949
5604000,-110.9899155353844
5606000,-111.4696285201333
5608000,-111.9791483691657
5610000,-112.5263910605412
5612000,-113.0847370496468
5614000,-113.6184256738915
5616000,-114.1161583209538
5618000,-114.6125197433889
5620000,-115.1469915609837
5622000,-115.718391432722
5624000,-116.28879812001
5626000,-116.8176104891572
5628000,-117.3068621928408
5630000,-117.7987197105423
5632000,-118.3291316116453
5634000,-118.8912381503471
5636000,-119.4455523064875
5638000,-119.9632253004879
5640000,-120.4544712568278
5642000,-120.9562463942504
5644000,-121.4919692112559
5646000,-122.0520018773286
5648000,-122.6155837328591
5650000,-123.1577373501835
5652000,-123.6879994468154
5654000,-124.2271394469796
5656000,-124.7792753411758
5658000,-125.3551748091652
5660000,-125.9394625680699
5662000,-126.5249559592974
5664000,-127.100202196111
5666000,-127.6513124239287
5668000,-128.1961404661658
5670000,-128.7562293089906
5672000,-129.3451564387738
5674000,-129.942510163481
5676000,-130.512768635711
5678000,-131.0383101489876
5680000,-131.5439602680613
5682000,-132.0838127698565
5684000,-132.6718151815598
5686000,-133.2809415010416
5688000,-133.8599600006773
5690000,-134.3851266789997
5692000,-134.9092829371301
5694000,-135.483140357664
5696000,-136.1228980705675
5698000,-136.7832118204504
5700000,-137.396028534198
5702000,-137.9584294996761
5704000,-138.5178529682918
5706000,-139.1224430213356
5708000,-139.7756372589853
5710000,-140.4298391959102
5712000,-141.0372902554613
5714000,-141.5955798885093
5716000,-142.1483696451631
5718000,-142.7350907936287
5720000,-143.3532065525256
5722000,-143.9785198412835
5724000,-144.5813816377139
5726000,-145.162109642456
5728000,-145.7372738698126
5730000,-146.3245477302522
5732000,-146.9428340720214
5734000,-147.5847467152747
5736000,-148.2361709145863
5738000,-148.8712192148967
5740000,-149.4750816778989
5742000,-150.0717742393576
5744000,-150.6961611403312
5746000,-151.3653700492057
5748000,-152.0571105878332
5750000,-152.7246788058534
5752000,-153.3398761095128
5754000,-153.9291368503015
5756000,-154.5536630625222
5758000,-155.241101534358
5760000,-155.9580099723945
5762000,-156.6381318415822
5764000,-157.250058563676
5766000,-157.8308294122266
5768000,-158.4497181216449
5770000,-159.1345450749415
5772000,-159.8418546981506
5774000,-160.5047635926837
5776000,-161.1008595974184
5778000,-161.680750428701
5780000,-162.3097403030016
5782000,-162.9996881018414
5784000,-163.7185269278518
5786000,-164.4113273115266
5788000,-165.068085206066
5790000,-165.7254138694952
5792000,-166.419851254993
5794000,-167.1553451885543
5796000,-167.9103031527163
5798000,-168.6497967268608
5800000,-169.3637783189317
5802000,-170.0557743728481
5804000,-170.7268717951393
5806000,-171.402570298298
5808000,-172.0923478148606
5810000,-172.7908825132829
5812000,-173.4838735074362
5814000,-174.1368393173914
5816000,-174.7551086389976
5818000,-175.3816327219582
5820000,-176.0637320075986
5822000,-176.8094384800989
5824000,-177.570426250746
5826000,-178.292821692736
5828000,-178.9777163326889
5830000,-179.6820134687138
5832000,-180.461189155956
5834000,-181.305820931037
5836000,-182.1408256827084
5838000,-182.9057888554075
5840000,-183.6011775150581
5842000,-184.2987585759914
5844000,-185.0514221509769
5846000,-185.8506609800159
5848000,-186.6200688949959
5850000,-187.3102661616244
5852000,-187.9561985467149
5854000,-188.6213372832302
5856000,-189.3408376505334
5858000,-190.1103358535394
5860000,-190.8806391005413
5862000,-191.6322977695373
5864000,-192.3770028648164
5866000,-193.1418390176276
5868000,-193.944600347784
5870000,-194.7719517671942
5872000,-195.615584018789
5874000,-196.4532157026966
5876000,-197.268986445529
5878000,-198.0592018148286
5880000,-198.8224349176804
5882000,-199.5931870125744
5884000,-200.3849738807517
5886000,-201.1909446932236
5888000,-201.9801906838836
5890000,-202.7140511143344
5892000,-203.4215477331358
5894000,-204.1563185261097
5896000,-204.9634594522587
5898000,-205.8270955805241
5900000,-206.6733000667398
5902000,-207.4692069679429
5904000,-208.234316433078
5906000,-209.0436350466618
5908000,-209.9355815749959
5910000,-210.8677336383025
5912000,-211.7649102666874
5914000,-212.5957530741474
5916000,-213.3754864438231
5918000,-214.1861476344786
5920000,-215.0569796108925
5922000,-215.9476148106876
5924000,-216.7928062783631
5926000,-217.5806760379473
5928000,-218.3498829489849
5930000,-219.1565172120846
5932000,-220.0169553512765
5934000,-220.8977677662105
5936000,-221.7709781370658
5938000,-222.6291918946899
5940000,-223.4885836536193
5942000,-224.395021472148
5944000,-225.2989448542309
5946000,-226.2050708931795
5948000,-227.1226043465546
5950000,-228.0388769884567
5952000,-228.9398915930363
5954000,-229.8166378007593
5956000,-230.7155339942213
5958000,-231.6060860858116
5960000,-232.5212904458596
5962000,-233.4545405796007
5964000,-234.3593173466374
5966000,-235.2114061541499
5968000,-236.0420474690272
5970000,-236.9122689380276
5972000,-237.8484829802474
5974000,-238.8087345620704
5976000,-239.740445392691
5978000,-240.6176782980296
5980000,-241.4793725221998
5982000,-242.4004099972876
5984000,-243.3959710322853
5986000,-244.4166674528248
5988000,-245.3937701244513
5990000,-246.3166174735676
5992000,-247.2356712211266
5994000,-248.198204302561
5996000,-249.2070069627417
5998000,-250.2207293935044
6000000,-251.1919766956794
6002000,-252.1210766996518
6004000,-253.0441810888462
6006000,-253.9849154827678
6008000,-254.9463044207911
6010000,-255.9028604895985
6012000,-256.8581021283123
6014000,-257.8179175808515
6016000,-258.7815299198581
6018000,-259.7515102362635
6020000,-260.7281465370193
6022000,-261.7192974206262
6024000,-262.7478619296753
6026000,-263.8071955917454
6028000,-264.8683164996157
6030000,-265.9039349019565
6032000,-266.91352844324
6038000,-270.0880447094534
6040000,-271.1542238931131
6042000,-272.1500406472188
6044000,-273.1016778491835
6046000,-274.0799966979779
6048000,-275.1202388141039
6050000,-276.1925001235355
6052000,-277.2425619090058
6054000,-278.2378462655544
6056000,-279.2115137737028
6058000,-280.2283806625283
6060000,-281.3135583786774
6062000,-282.4377269987721
6064000,-283.5332435665094
6066000,-284.5904276152922
6068000,-285.6366322183135
6070000,-286.7176801781923
6072000,-287.8347086593536
6074000,-288.9602041942041
6076000,-290.067095743396
6078000,-291.1549150803339
6080000,-292.2469329626765
6082000,-293.3504947989007
6084000,-294.45654849102
6086000,-295.556935464667
6088000,-296.6617155631468
6090000,-297.7836760945607
6092000,-298.9188540270504
6094000,-300.039375433947
6096000,-301.1252886663129
6098000,-302.1974957383478
6100000,-303.3002376162486
6102000,-304.4591625424786
6104000,-305.629514940442
6106000,-306.7616270370621
6108000,-307.8400090178235
6110000,-308.9092991917042
6112000,-310.0405060278888
6114000,-311.2464304398088
6116000,-312.4707754393441
6118000,-313.6540476346639
6120000,-314.7897844804959
6122000,-315.9319943740613
6124000,-317.1402881933361
6126000,-318.414081384617
6128000,-319.6925617669777
6130000,-320.9058068935278
6132000,-322.0733563706091
6134000,-323.2328647849059
6136000,-324.425217996982
6138000,-325.6353971675097
6140000,-326.8327272163063
6142000,-327.9870175249044
6144000,-329.130562275175
6146000,-330.2855444932362
6148000,-331.4621819662378
6150000,-332.643465249447
6152000,-333.83540513789
6154000,-335.0487899477628
6156000,-336.3061677534418
6158000,-337.5911892579353
6160000,-338.8762426915548
6162000,-340.1398460296434
6164000,-341.4004961271644
6166000,-342.7076646218552
6168000,-344.0675975850738
6170000,-345.4261555350158
6172000,-346.7117175325996
6174000,-347.9318119261166
6176000,-349.1361889134481
6178000,-350.3816128369763
6180000,-351.6837809542039
6182000,-352.971402530855
6184000,-354.1873903997939
6186000,-355.346187632648
6188000,-356.5186257214492
6190000,-357.7824447553368
6192000,-359.1280642234551
6194000,-360.4776461422432
6196000,-361.7799938691491
6198000,-363.0496429857288
6200000,-364.3616139610018
6202000,-365.735667346847
6204000,-367.1536892587923
6206000,-368.5604194193459
6208000,-369.9267700545761
6210000,-371.2638925028955
6212000,-372.5918025681807
6214000,-373.9350660854512
6216000,-375.2764229979988
6218000,-376.6007983943354
6220000,-377.9157233295294
6222000,-379.2413319354182
6224000,-380.5762920374534
6226000,-381.9077548062566
6228000,-383.1977396358965
6230000,-384.509246002267
6232000,-385.8749512891535
6234000,-387.2959260727171
6236000,-388.7355221171873
6242000,-392.8555234778131
6244000,-394.3400677954045
6246000,-395.8407270911835
6248000,-397.3310256241547
6250000,-398.737838160983
6252000,-400.0637673554763
6254000,-401.4011093878267
6256000,-402.799903591351
6258000,-404.2704264388064
6260000,-405.7334491904285
6262000,-407.1148790943369
6264000,-408.4240982770737
6266000,-409.75346506535
6268000,-411.1727371206797
6270000,-412.6653619729126
6272000,-414.1597552026255
6274000,-415.6053875247423
6276000,-417.0168645357109
6278000,-418.4446036087053
6280000,-419.9177075241067
6282000,-421.4411373097349
6284000,-422.9591637993479
6286000,-424.4370206497194
6288000,-425.8915497035787
6290000,-427.3470091163745
6292000,-428.8142319708044
6294000,-430.2840253011908
6296000,-431.7476847123203
6298000,-433.2065965360243
6300000,-434.6704151421221
6302000,-436.1485420409394
6304000,-437.6171555470876
6306000,-439.0599830872333
6308000,-440.5196454730032
6310000,-442.0314931616787
6312000,-443.5921756819994
6314000,-445.1794049055025
6316000,-446.7221516060249
6318000,-448.2069564427604
6320000,-449.6967344696401
6322000,-451.239241780641
6324000,-452.8429331720929
6326000,-454.4467257106533
6328000,-456.0084421976995
6330000,-457.5096719935345
6332000,-458.979218754294
6334000,-460.4789630350581
6336000,-462.0442782567835
6338000,-463.6341613353068
6340000,-465.1786122204271
6342000,-466.6429269857275
6344000,-468.1055454511807
6346000,-469.6199610283713
6348000,-471.1862293474667
6350000,-472.7812047828905
6352000,-474.3706222726729
6354000,-475.9311188385595
6356000,-477.4861352514392
6358000,-479.0619364344906
6360000,-480.6734766052045
6362000,-482.3362240756524
6364000,-483.9493533446415
6366000,-485.5606750329855
6368000,-487.1557107261992
6370000,-488.7356586505831
6372000,-490.3050766245087
6374000,-491.8483693322884
6376000,-493.3988368793507
6378000,-494.9998088711993
6380000,-496.6105950158806
6382000,-498.2025590011574
6384000,-499.7597537098386
6386000,-501.2951582726544
6388000,-502.8477767616835
6390000,-504.4588080117762
6392000,-506.1155307954124
6394000,-507.7562509160316
6396000,-509.3613717824752
6398000,-510.9304395391234
6400000,-512.5089223444235
6402000,-514.1509386967869
6404000,-515.855732511028
6406000,-517.5549972011595
6408000,-519.1762946385836
6410000,-520.7396425335986
6412000,-522.3155234295973
6414000,-523.9453932352234
6416000,-525.6264156029289
6418000,-527.2973139045689
6420000,-528.926856734202
6422000,-530.510208211652
6424000,-532.0937824136251
6426000,-533.7205729446026
6428000,-535.3845380889766
6430000,-537.0454863994212
6432000,-538.6839194436277
6434000,-540.292277834169
6436000,-541.9201402230556
6438000,-543.568552617657
6440000,-545.2374939522997
6442000,-546.8898439575298
6444000,-548.5250073652281
6446000,-550.1673686477915
6448000,-551.8329232930341
6450000,-553.5209391852902
6452000,-555.202484577535
6454000,-556.8379522516409
6456000,-558.4708173751807
6458000,-560.1462523188872
6460000,-561.8427037106954
6462000,-563.5265467591211
6464000,-565.1804813875572
6466000,-566.804233802074
6468000,-568.4130190245185
6470000,-570.0783954391397
6472000,-571.7979929009687
6474000,-573.4964861819947
6476000,-575.137325615529
6478000,-576.7353923619112
6480000,-578.3389105246073
6482000,-579.981775294911
6484000,-581.6613125168857
6486000,-583.3561231273876
6488000,-585.0111520943102
6490000,-586.6316121756654
6492000,-588.2442098520357
6494000,-589.9034165570782
6496000,-591.5955509652093
6498000,-593.2948291689399
6500000,-594.956593809215
6502000,-596.6234908041912
6504000,-598.2761251475921
6506000,-599.9431762591456
6508000,-601.633791641234
6510000,-603.3092317882449
6512000,-604.9707728787013
6514000,-606.5981745761917
6516000,-608.2423718289931
6518000,-609.9019506178394
6520000,-611.5718522205782
6522000,-613.2213553730992
6524000,-614.8247987569988
6526000,-616.4177777822744
6528000,-618.0483499996114
6530000,-619.70501840662
6532000,-621.3633204880153
6534000,-622.9611770823595
6536000,-624.5523546001408
6538000,-626.1585172362061
6540000,-627.799440911474
6542000,-629.4617737223973
6544000,-631.1131262055625
6546000,-632.7345480757174
6548000,-634.3444161922918
6550000,-635.9600456892167
6552000,-637.6025742567748
6554000,-639.2645951441978
6556000,-640.9084043186652
6558000,-642.498423567659
6560000,-644.0697528314132
6562000,-645.6589812994196
6564000,-647.2790081070201
6566000,-648.8987283384517
6568000,-650.5028582866856
6570000,-652.0653211524774
6572000,-653.6004177704768
6574000,-655.1453382703443
6576000,-656.7394379179348
6578000,-658.3505422449321
6580000,-659.9059522375939
6582000,-661.4385153363855
6584000,-662.9782446560739
6586000,-664.5456919030579
6588000,-666.1242994173477
6590000,-667.7031970848901
6592000,-669.268565580694
6594000,-670.7959576190348
6596000,-672.325645700127
6598000,-673.8700750433679
6600000,-675.4343890109027
6602000,-677.0077380715378
6604000,-678.5190889618775
6606000,-680.0168943232876
6608000,-681.5200286573742
6610000,-683.018849247361
6612000,-684.5349966024372
6614000,-686.0320672975462
6616000,-687.518760965915
6618000,-688.9683705031047
6620000,-690.4172430862587
6622000,-691.8698413976188
6624000,-693.338282028364
6626000,-694.7978884721806
6628000,-696.2335918881735
6630000,-697.6510608591013
6632000,-699.0682510404156
6634000,-700.5121748813536
6636000,-701.9579700308043
6638000,-703.4030856235063
6640000,-704.817536496094
6642000,-706.2196430864986
6644000,-707.6236921339074
6646000,-709.0260117389136
6648000,-710.4166733907391
6650000,-711.8071364092771
6652000,-713.1714950183721
6654000,-714.5328816118734
6656000,-715.8786102497317
6658000,-717.2283702674065
6664000,-721.213468817723
6666000,-722.4970184696389
6668000,-723.7879612818432
6670000,-725.0735366340422
6672000,-726.3587800854054
6674000,-727.6469335669589
6676000,-728.9080469964659
6678000,-730.1498393596262
6680000,-731.3897343015441
6682000,-732.6343495596177
6684000,-733.8916812680196
6686000,-735.1379295059957
6688000,-736.364270233949
6690000,-737.5652777518127
6692000,-738.7550067650039
6694000,-739.9492314293354
6696000,-741.1455935525879
6698000,-742.3198661800257
6700000,-743.4663949181441
6702000,-744.6008843083263
6704000,-745.7320614610552
6706000,-746.8606672413358
6708000,-747.9814166917009
6710000,-749.073694270308
6712000,-750.1569249832585
6714000,-751.242387914246
6716000,-752.2964966864265
6718000,-753.349268799397
6720000,-754.4191090877916
6722000,-755.4737071893669
6724000,-756.5152952728482
6726000,-757.5150454358237
6728000,-758.5053231309047
6730000,-759.5027082934536
6732000,-760.5162146402478
6734000,-761.5301847905442
6736000,-762.5056621838411
6738000,-763.4807541722921
6740000,-764.4016207358817
6742000,-765.3138399999904
6744000,-766.2243763269316
6746000,-767.1106139647321
6748000,-767.979784168773
6750000,-768.823972230237
